"iso2","year","sector","un","ets","country","ratio"
"HU",2006,"Total",59839431.29,25845908,"Hungary",0.431921016674489
"HU",2007,"Energy",21306924.8,21446161,"Hungary",1.00653478628694
"HU",2007,"Metals",1930515,1909707,"Hungary",0.989221528970249
"HU",2007,"Minerals",3809219.42,3264475,"Hungary",0.856993163181973
"HU",2007,"Chemicals",2706141.43,102707,"Hungary",0.0379533009108101
"HU",2007,"Paper",195585.32,113708,"Hungary",0.581372876042026
"HU",2007,"Residual",28573922.48,0,"Hungary",0
"HU",2007,"Transport",12585195.21,NA,"Hungary",NA
"HU",2007,"Total",58522308.45,26836758,"Hungary",0.458573127253322
"HU",2008,"Energy",20426785.24,20856866,"Hungary",1.02105474527425
"HU",2008,"Metals",1917346.59,1822867,"Hungary",0.950723781243954
"HU",2008,"Minerals",3722015.05,3068735,"Hungary",0.824482157856938
"HU",2008,"Chemicals",2423075.48,1378051,"Hungary",0.568719799021696
"HU",2008,"Paper",179939.63,110091,"Hungary",0.611821864922141
"HU",2008,"Residual",28769005.21,0,"Hungary",0
"HU",2008,"Transport",12516606.47,NA,"Hungary",NA
"HU",2008,"Total",57438167.2,27236610,"Hungary",0.474190095675615
"HU",2009,"Energy",17283412.42,17560022,"Hungary",1.01600433833772
"HU",2009,"Metals",1474336.54,1376850,"Hungary",0.933877688468604
"HU",2009,"Minerals",2597387.3,2119083,"Hungary",0.81585175995894
"HU",2009,"Chemicals",2143231.35,1247249,"Hungary",0.5819479077702
"HU",2009,"Paper",135678.8,98055,"Hungary",0.722699493214857
"HU",2009,"Residual",28147004.09,0,"Hungary",0
"HU",2009,"Transport",12492016.92,NA,"Hungary",NA
"HU",2009,"Total",51781050.5,22401259,"Hungary",0.432614996870332
"HU",2010,"Energy",17846120.36,18098861,"Hungary",1.01416221760817
"HU",2010,"Metals",1642635.71,1541136,"Hungary",0.938209239344979
"HU",2010,"Minerals",2254706.43,1812447,"Hungary",0.803850548295106
"HU",2010,"Chemicals",2437240.03,1406922,"Hungary",0.577260336561927
"HU",2010,"Paper",158955.21,132345,"Hungary",0.832593030451786
"HU",2010,"Residual",27780879.12,0,"Hungary",0
"HU",2010,"Transport",11237750.47,NA,"Hungary",NA
"HU",2010,"Total",52120536.86,22991711,"Hungary",0.441125751673618
"HU",2011,"Energy",17248038.1,17437654,"Hungary",1.01099347641167
"HU",2011,"Metals",1679767.64,1629414,"Hungary",0.970023449195628
"HU",2011,"Minerals",1978937.16,1861632,"Hungary",0.94072315060272
"HU",2011,"Chemicals",2536555.64,1406381,"Hungary",0.55444516091908
"HU",2011,"Paper",159864.03,134894,"Hungary",0.843804575675966
"HU",2011,"Residual",26754838.52,0,"Hungary",0
"HU",2011,"Transport",10652657.98,NA,"Hungary",NA
"HU",2011,"Total",50358001.09,22469975,"Hungary",0.446204664872253
"HU",2012,"Energy",16609206.54,16528779,"Hungary",0.995157653087984
"HU",2012,"Metals",1551367.54,1515020,"Hungary",0.9765706455351
"HU",2012,"Minerals",1959392.23,1925823,"Hungary",0.982867529284833
"HU",2012,"Chemicals",2263266.91,1159736,"Hungary",0.512416805492906
"HU",2012,"Paper",156260.34,136465,"Hungary",0.873318207294314
"HU",2012,"Residual",24269001.39,0,"Hungary",0
"HU",2012,"Transport",10326528.59,NA,"Hungary",NA
"HU",2012,"Total",46808494.95,21265823,"Hungary",0.454315461813412
"HU",2013,"Energy",13962776.7,14289250,"Hungary",1.02338168882984
"HU",2013,"Metals",1099968.75,1138977,"Hungary",1.03546305292764
"HU",2013,"Minerals",1814000.18,1480392,"Hungary",0.816092532030509
"HU",2013,"Chemicals",2434044.67,2081347,"Hungary",0.855098111243784
"HU",2013,"Paper",193003.85,142932,"Hungary",0.740565537941342
"HU",2013,"Residual",24263905.52,0,"Hungary",0
"HU",2013,"Transport",9645754.04,NA,"Hungary",NA
"HU",2013,"Total",43767699.67,19132898,"Hungary",0.43714652915868
"HU",2014,"Energy",13319208.72,13488506,"Hungary",1.01271076109392
"HU",2014,"Metals",1251548.04,1341850,"Hungary",1.0721522123913
"HU",2014,"Minerals",1940685.72,1540311,"Hungary",0.793694200006789
"HU",2014,"Chemicals",2694998.59,2324100,"Hungary",0.862375219276089
"HU",2014,"Paper",195780.8,123622,"Hungary",0.631430661229293
"HU",2014,"Residual",24513174.04,0,"Hungary",0
"HU",2014,"Transport",10761580.61,NA,"Hungary",NA
"HU",2014,"Total",43915395.91,18818389,"Hungary",0.428514615661585
"HU",2015,"Energy",13742351.08,14036490,"Hungary",1.021403828085
"HU",2015,"Metals",1505676.14,1537108,"Hungary",1.02087557819705
"HU",2015,"Minerals",2173885.47,1747536,"Hungary",0.803876756212
"HU",2015,"Chemicals",2665281.2,2290096,"Hungary",0.859232414200798
"HU",2015,"Paper",144451.37,38671,"Hungary",0.267709472052775
"HU",2015,"Residual",26433560.79,0,"Hungary",0
"HU",2015,"Transport",11820420.89,NA,"Hungary",NA
"HU",2015,"Total",46665206.05,19649901,"Hungary",0.421082486573527
"HU",2016,"Energy",13490344.42,14131384,"Hungary",1.04751839983045
"HU",2016,"Metals",1211242.35,1204536,"Hungary",0.994463246764778
"HU",2016,"Minerals",2284062.99,1789982,"Hungary",0.783683290625886
"HU",2016,"Chemicals",2752133.91,2233877,"Hungary",0.811689064940884
"HU",2016,"Paper",424206.52,40749,"Hungary",0.0960593439252183
"HU",2016,"Residual",27416192.76,0,"Hungary",0
"HU",2016,"Transport",12080071.94,NA,"Hungary",NA
"HU",2016,"Total",47578182.95,19400528,"Hungary",0.407761011394404
"HU",2017,"Energy",NA,14162686,"Hungary",NA
"HU",2017,"Metals",NA,1553363,"Hungary",NA
"HU",2017,"Minerals",NA,2016172,"Hungary",NA
"HU",2017,"Chemicals",NA,2495134,"Hungary",NA
"HU",2017,"Paper",NA,414735,"Hungary",NA
"HU",2017,"Residual",NA,0,"Hungary",NA
"HU",2017,"Transport",NA,NA,"Hungary",NA
"HU",2017,"Total",NA,20642090,"Hungary",NA
"IE",1990,"Energy",11145005.79,NA,"Ireland",NA
"IE",1990,"Metals",1009904,NA,"Ireland",NA
"IE",1990,"Minerals",1935726.74,NA,"Ireland",NA
"IE",1990,"Chemicals",1400433.55,NA,"Ireland",NA
"IE",1990,"Paper",28440.11,NA,"Ireland",NA
"IE",1990,"Residual",17358425.51,NA,"Ireland",NA
"IE",1990,"Transport",4690423.81,NA,"Ireland",NA
"IE",1990,"Total",32877935.7,NA,"Ireland",NA
"IE",1991,"Energy",11604430.87,NA,"Ireland",NA
"IE",1991,"Metals",868095.82,NA,"Ireland",NA
"IE",1991,"Minerals",1834962.1,NA,"Ireland",NA
"IE",1991,"Chemicals",1374777.22,NA,"Ireland",NA
"IE",1991,"Paper",29262.72,NA,"Ireland",NA
"IE",1991,"Residual",17895217.24,NA,"Ireland",NA
"IE",1991,"Transport",4878780.01,NA,"Ireland",NA
"IE",1991,"Total",33606745.97,NA,"Ireland",NA
"IE",1992,"Energy",12263687.31,NA,"Ireland",NA
"IE",1992,"Metals",1004694.27,NA,"Ireland",NA
"IE",1992,"Minerals",1486480.59,NA,"Ireland",NA
"IE",1992,"Chemicals",1341283.23,NA,"Ireland",NA
"IE",1992,"Paper",36033.14,NA,"Ireland",NA
"IE",1992,"Residual",17285804.11,NA,"Ireland",NA
"IE",1992,"Transport",5297347.9,NA,"Ireland",NA
"IE",1992,"Total",33417982.65,NA,"Ireland",NA
"IE",1993,"Energy",12282236.65,NA,"Ireland",NA
"IE",1993,"Metals",1037322.28,NA,"Ireland",NA
"IE",1993,"Minerals",1567739.79,NA,"Ireland",NA
"IE",1993,"Chemicals",1296471.87,NA,"Ireland",NA
"IE",1993,"Paper",43872.73,NA,"Ireland",NA
"IE",1993,"Residual",17421541.65,NA,"Ireland",NA
"IE",1993,"Transport",5276188.85,NA,"Ireland",NA
"IE",1993,"Total",33649184.97,NA,"Ireland",NA
"IE",1994,"Energy",12618224.45,NA,"Ireland",NA
"IE",1994,"Metals",1299966.7,NA,"Ireland",NA
"IE",1994,"Minerals",1528670.94,NA,"Ireland",NA
"IE",1994,"Chemicals",1421953.61,NA,"Ireland",NA
"IE",1994,"Paper",53056.21,NA,"Ireland",NA
"IE",1994,"Residual",17850319.95,NA,"Ireland",NA
"IE",1994,"Transport",5499031.75,NA,"Ireland",NA
"IE",1994,"Total",34772191.86,NA,"Ireland",NA
"IE",1995,"Energy",13301419.05,NA,"Ireland",NA
"IE",1995,"Metals",1247001.16,NA,"Ireland",NA
"IE",1995,"Minerals",1587375.82,NA,"Ireland",NA
"IE",1995,"Chemicals",1329868.66,NA,"Ireland",NA
"IE",1995,"Paper",62468.82,NA,"Ireland",NA
"IE",1995,"Residual",18266245.25,NA,"Ireland",NA
"IE",1995,"Transport",5686110.17,NA,"Ireland",NA
"IE",1995,"Total",35794378.76,NA,"Ireland",NA
"IE",1996,"Energy",14016854.27,NA,"Ireland",NA
"IE",1996,"Metals",1202626.75,NA,"Ireland",NA
"IE",1996,"Minerals",1755945.96,NA,"Ireland",NA
"IE",1996,"Chemicals",1256784.1,NA,"Ireland",NA
"IE",1996,"Paper",64134.3,NA,"Ireland",NA
"IE",1996,"Residual",19114614.32,NA,"Ireland",NA
"IE",1996,"Transport",6609529.75,NA,"Ireland",NA
"IE",1996,"Total",37410959.7,NA,"Ireland",NA
"IE",1997,"Energy",14674029.46,NA,"Ireland",NA
"IE",1997,"Metals",1307507.52,NA,"Ireland",NA
"IE",1997,"Minerals",1936133.04,NA,"Ireland",NA
"IE",1997,"Chemicals",1416102.66,NA,"Ireland",NA
"IE",1997,"Paper",73193.16,NA,"Ireland",NA
"IE",1997,"Residual",19345391.38,NA,"Ireland",NA
"IE",1997,"Transport",6958561.45,NA,"Ireland",NA
"IE",1997,"Total",38752357.22,NA,"Ireland",NA
"IE",1998,"Energy",15057144.65,NA,"Ireland",NA
"IE",1998,"Metals",1322555.36,NA,"Ireland",NA
"IE",1998,"Minerals",1799787.04,NA,"Ireland",NA
"IE",1998,"Chemicals",1404840.52,NA,"Ireland",NA
"IE",1998,"Paper",83430.29,NA,"Ireland",NA
"IE",1998,"Residual",20982344.54,NA,"Ireland",NA
"IE",1998,"Transport",8248057.32,NA,"Ireland",NA
"IE",1998,"Total",40650102.4,NA,"Ireland",NA
"IE",1999,"Energy",15713092.47,NA,"Ireland",NA
"IE",1999,"Metals",1416361.29,NA,"Ireland",NA
"IE",1999,"Minerals",1854366.11,NA,"Ireland",NA
"IE",1999,"Chemicals",1339840.72,NA,"Ireland",NA
"IE",1999,"Paper",88723.94,NA,"Ireland",NA
"IE",1999,"Residual",21965396.62,NA,"Ireland",NA
"IE",1999,"Transport",9118489.66,NA,"Ireland",NA
"IE",1999,"Total",42377781.15,NA,"Ireland",NA
"IE",2000,"Energy",16028394.76,NA,"Ireland",NA
"IE",2000,"Metals",1480771.81,NA,"Ireland",NA
"IE",2000,"Minerals",2626456.8,NA,"Ireland",NA
"IE",2000,"Chemicals",1366407.57,NA,"Ireland",NA
"IE",2000,"Paper",102529.38,NA,"Ireland",NA
"IE",2000,"Residual",23589392.28,NA,"Ireland",NA
"IE",2000,"Transport",10156922.06,NA,"Ireland",NA
"IE",2000,"Total",45193952.6,NA,"Ireland",NA
"IE",2001,"Energy",17238997.53,NA,"Ireland",NA
"IE",2001,"Metals",1331883.14,NA,"Ireland",NA
"IE",2001,"Minerals",2715052.85,NA,"Ireland",NA
"IE",2001,"Chemicals",1530333.75,NA,"Ireland",NA
"IE",2001,"Paper",97484.79,NA,"Ireland",NA
"IE",2001,"Residual",24643602.17,NA,"Ireland",NA
"IE",2001,"Transport",10618487.56,NA,"Ireland",NA
"IE",2001,"Total",47557354.23,NA,"Ireland",NA
"IE",2002,"Energy",16315145,NA,"Ireland",NA
"IE",2002,"Metals",1310490.32,NA,"Ireland",NA
"IE",2002,"Minerals",2979615.06,NA,"Ireland",NA
"IE",2002,"Chemicals",1270828.9,NA,"Ireland",NA
"IE",2002,"Paper",87989.58,NA,"Ireland",NA
"IE",2002,"Residual",24070517.08,NA,"Ireland",NA
"IE",2002,"Transport",10826157.92,NA,"Ireland",NA
"IE",2002,"Total",46034585.94,NA,"Ireland",NA
"IE",2003,"Energy",15611304.61,NA,"Ireland",NA
"IE",2003,"Metals",1339277.48,NA,"Ireland",NA
"IE",2003,"Minerals",3715198.27,NA,"Ireland",NA
"IE",2003,"Chemicals",443855.65,NA,"Ireland",NA
"IE",2003,"Paper",81711.96,NA,"Ireland",NA
"IE",2003,"Residual",24447775.38,NA,"Ireland",NA
"IE",2003,"Transport",11006037.57,NA,"Ireland",NA
"IE",2003,"Total",45639123.35,NA,"Ireland",NA
"IE",2004,"Energy",15234863.74,NA,"Ireland",NA
"IE",2004,"Metals",1431133.56,NA,"Ireland",NA
"IE",2004,"Minerals",4284094.67,NA,"Ireland",NA
"IE",2004,"Chemicals",460813.62,NA,"Ireland",NA
"IE",2004,"Paper",78843.92,NA,"Ireland",NA
"IE",2004,"Residual",24639991.55,NA,"Ireland",NA
"IE",2004,"Transport",11660325.27,NA,"Ireland",NA
"IE",2004,"Total",46129741.06,NA,"Ireland",NA
"IE",2005,"Energy",15719019.82,17997714,"Ireland",1.14496413937342
"IE",2005,"Metals",1151175.24,NA,"Ireland",NA
"IE",2005,"Minerals",4468048.12,4365563,"Ireland",0.977062664222157
"IE",2005,"Chemicals",449946.12,75914,"Ireland",0.16871797894379
"IE",2005,"Paper",50309.57,1815,"Ireland",0.0360766351213099
"IE",2005,"Residual",26266067.74,0,"Ireland",0
"IE",2005,"Transport",12358894.42,NA,"Ireland",NA
"IE",2005,"Total",48104566.61,22441006,"Ireland",0.466504691372377
"IE",2006,"Energy",14959151.65,17444402,"Ireland",1.16613578150336
"IE",2006,"Metals",1458115.05,NA,"Ireland",NA
"IE",2006,"Minerals",4337314.62,4260936,"Ireland",0.982390343636174
"IE",2006,"Chemicals",365921.65,NA,"Ireland",NA
"IE",2006,"Paper",32532.25,NA,"Ireland",NA
"IE",2006,"Residual",26397159.3,0,"Ireland",0
"IE",2006,"Transport",12993853.85,NA,"Ireland",NA
"IE",2006,"Total",47550194.52,21705338,"Ireland",0.456472117918899
"IE",2007,"Energy",14458892.96,16983211,"Ireland",1.17458584464132
"IE",2007,"Metals",1540865.92,NA,"Ireland",NA
"IE",2007,"Minerals",4444201.78,4263069,"Ireland",0.959242899182674
"IE",2007,"Chemicals",319442.85,NA,"Ireland",NA
"IE",2007,"Paper",12186.6,NA,"Ireland",NA
"IE",2007,"Residual",26847356.05,0,"Ireland",0
"IE",2007,"Transport",13659870.48,NA,"Ireland",NA
"IE",2007,"Total",47622946.16,21246280,"Ireland",0.446135355183998
"IE",2008,"Energy",14555154.86,16575622,"Ireland",1.13881454092616
"IE",2008,"Metals",1543584.19,NA,"Ireland",NA
"IE",2008,"Minerals",3970333.94,3806268,"Ireland",0.958677042667096
"IE",2008,"Chemicals",324121.62,NA,"Ireland",NA
"IE",2008,"Paper",21844.93,NA,"Ireland",NA
"IE",2008,"Residual",26885065.9,0,"Ireland",0
"IE",2008,"Transport",12946158.61,NA,"Ireland",NA
"IE",2008,"Total",47300105.44,20381890,"Ireland",0.430905804763043
"IE",2009,"Energy",12972031.24,14805890,"Ireland",1.14137020841772
"IE",2009,"Metals",1227834.2,NA,"Ireland",NA
"IE",2009,"Minerals",2584776.17,2409539,"Ireland",0.932204121953043
"IE",2009,"Chemicals",279996.9,NA,"Ireland",NA
"IE",2009,"Paper",23059.27,NA,"Ireland",NA
"IE",2009,"Residual",25020809.37,0,"Ireland",0
"IE",2009,"Transport",11770226.41,NA,"Ireland",NA
"IE",2009,"Total",42108507.15,17215429,"Ireland",0.408834940138694
"IE",2010,"Energy",13227937.45,15269199,"Ireland",1.15431442412815
"IE",2010,"Metals",1518253.7,NA,"Ireland",NA
"IE",2010,"Minerals",2214799.7,2104061,"Ireland",0.950000580187906
"IE",2010,"Chemicals",271538.57,NA,"Ireland",NA
"IE",2010,"Paper",21058.96,NA,"Ireland",NA
"IE",2010,"Residual",24425929.12,0,"Ireland",0
"IE",2010,"Transport",10867374.59,NA,"Ireland",NA
"IE",2010,"Total",41679517.5,17373260,"Ireland",0.416829681389666
"IE",2011,"Energy",11840549.66,13854916,"Ireland",1.17012439437714
"IE",2011,"Metals",1483840.68,NA,"Ireland",NA
"IE",2011,"Minerals",1995008.75,1915064,"Ireland",0.959927619365078
"IE",2011,"Chemicals",251860.04,NA,"Ireland",NA
"IE",2011,"Paper",17860.3,NA,"Ireland",NA
"IE",2011,"Residual",22420184.25,0,"Ireland",0
"IE",2011,"Transport",10621089.57,NA,"Ireland",NA
"IE",2011,"Total",38009303.68,15769980,"Ireland",0.414897892704569
"IE",2012,"Energy",12674095.78,14672452,"Ireland",1.15767248841163
"IE",2012,"Metals",1479433.56,NA,"Ireland",NA
"IE",2012,"Minerals",2316032.94,2224105,"Ireland",0.960308017035371
"IE",2012,"Chemicals",245420.32,NA,"Ireland",NA
"IE",2012,"Paper",16099,NA,"Ireland",NA
"IE",2012,"Residual",21463672.09,0,"Ireland",0
"IE",2012,"Transport",10254521.25,NA,"Ireland",NA
"IE",2012,"Total",38194753.69,16896557,"Ireland",0.442379001502078
"IE",2013,"Energy",11277675.08,13591159,"Ireland",1.20513837325414
"IE",2013,"Metals",1439615.55,NA,"Ireland",NA
"IE",2013,"Minerals",2229292.5,2100671,"Ireland",0.942303892378412
"IE",2013,"Chemicals",258244.6,NA,"Ireland",NA
"IE",2013,"Paper",15750.01,NA,"Ireland",NA
"IE",2013,"Residual",21962269.66,0,"Ireland",0
"IE",2013,"Transport",10480666.75,NA,"Ireland",NA
"IE",2013,"Total",37182847.4,15691830,"Ireland",0.422017975955225
"IE",2014,"Energy",11053948.78,13304074,"Ireland",1.20355849884805
"IE",2014,"Metals",1440456.61,NA,"Ireland",NA
"IE",2014,"Minerals",2766564.59,2654584,"Ireland",0.959523594567514
"IE",2014,"Chemicals",254178.77,NA,"Ireland",NA
"IE",2014,"Paper",14753.39,NA,"Ireland",NA
"IE",2014,"Residual",21151722.7,0,"Ireland",0
"IE",2014,"Transport",10723292.87,NA,"Ireland",NA
"IE",2014,"Total",36681624.84,15958658,"Ireland",0.43505864501939
"IE",2015,"Energy",11672748.89,13961592,"Ireland",1.19608432697125
"IE",2015,"Metals",1447306.02,NA,"Ireland",NA
"IE",2015,"Minerals",3007300.44,2874218,"Ireland",0.955746875759443
"IE",2015,"Chemicals",265693.9,NA,"Ireland",NA
"IE",2015,"Paper",15319.14,NA,"Ireland",NA
"IE",2015,"Residual",22035280.62,0,"Ireland",0
"IE",2015,"Transport",11191789.63,NA,"Ireland",NA
"IE",2015,"Total",38443649.01,16835810,"Ireland",0.437934754726864
"IE",2016,"Energy",12368400.86,14691676,"Ireland",1.18783957330439
"IE",2016,"Metals",1404827.37,NA,"Ireland",NA
"IE",2016,"Minerals",3198903.1,3045644,"Ireland",0.952090108637551
"IE",2016,"Chemicals",274920.97,NA,"Ireland",NA
"IE",2016,"Paper",16087.01,NA,"Ireland",NA
"IE",2016,"Residual",22664978.75,0,"Ireland",0
"IE",2016,"Transport",11623549.9,NA,"Ireland",NA
"IE",2016,"Total",39928118.06,17737320,"Ireland",0.444231305200664
"IE",2017,"Energy",NA,13748656,"Ireland",NA
"IE",2017,"Metals",NA,NA,"Ireland",NA
"IE",2017,"Minerals",NA,3147735,"Ireland",NA
"IE",2017,"Chemicals",NA,NA,"Ireland",NA
"IE",2017,"Paper",NA,NA,"Ireland",NA
"IE",2017,"Residual",NA,0,"Ireland",NA
"IE",2017,"Transport",NA,NA,"Ireland",NA
"IE",2017,"Total",NA,16896391,"Ireland",NA
"IS",1990,"Energy",13788.53,NA,"Iceland",NA
"IS",1990,"Metals",361862.13,NA,"Iceland",NA
"IS",1990,"Minerals",102575.34,NA,"Iceland",NA
"IS",1990,"Chemicals",7790.3,NA,"Iceland",NA
"IS",1990,"Paper",0,NA,"Iceland",NA
"IS",1990,"Residual",1751403.26,NA,"Iceland",NA
"IS",1990,"Transport",508894.99,NA,"Iceland",NA
"IS",1990,"Total",2237419.56,NA,"Iceland",NA
"IS",1991,"Energy",15388.58,NA,"Iceland",NA
"IS",1991,"Metals",334038.26,NA,"Iceland",NA
"IS",1991,"Minerals",94745.78,NA,"Iceland",NA
"IS",1991,"Chemicals",5916.98,NA,"Iceland",NA
"IS",1991,"Paper",0,NA,"Iceland",NA
"IS",1991,"Residual",1667612.68,NA,"Iceland",NA
"IS",1991,"Transport",526476.59,NA,"Iceland",NA
"IS",1991,"Total",2117702.28,NA,"Iceland",NA
"IS",1992,"Energy",13828.11,NA,"Iceland",NA
"IS",1992,"Metals",342455.08,NA,"Iceland",NA
"IS",1992,"Minerals",81723.13,NA,"Iceland",NA
"IS",1992,"Chemicals",5438.62,NA,"Iceland",NA
"IS",1992,"Paper",0,NA,"Iceland",NA
"IS",1992,"Residual",1819574.45,NA,"Iceland",NA
"IS",1992,"Transport",540084.95,NA,"Iceland",NA
"IS",1992,"Total",2263019.39,NA,"Iceland",NA
"IS",1993,"Energy",17219.88,NA,"Iceland",NA
"IS",1993,"Metals",396346.71,NA,"Iceland",NA
"IS",1993,"Minerals",78479.68,NA,"Iceland",NA
"IS",1993,"Chemicals",4993,NA,"Iceland",NA
"IS",1993,"Paper",0,NA,"Iceland",NA
"IS",1993,"Residual",1923979.22,NA,"Iceland",NA
"IS",1993,"Transport",536940.71,NA,"Iceland",NA
"IS",1993,"Total",2421018.49,NA,"Iceland",NA
"IS",1994,"Energy",16894.5,NA,"Iceland",NA
"IS",1994,"Metals",399912.94,NA,"Iceland",NA
"IS",1994,"Minerals",74953.07,NA,"Iceland",NA
"IS",1994,"Chemicals",6381.42,NA,"Iceland",NA
"IS",1994,"Paper",0,NA,"Iceland",NA
"IS",1994,"Residual",1863769.98,NA,"Iceland",NA
"IS",1994,"Transport",544283.12,NA,"Iceland",NA
"IS",1994,"Total",2361911.91,NA,"Iceland",NA
"IS",1995,"Energy",21850.55,NA,"Iceland",NA
"IS",1995,"Metals",415697.75,NA,"Iceland",NA
"IS",1995,"Minerals",75143.06,NA,"Iceland",NA
"IS",1995,"Chemicals",7687.36,NA,"Iceland",NA
"IS",1995,"Paper",0,NA,"Iceland",NA
"IS",1995,"Residual",1944740.03,NA,"Iceland",NA
"IS",1995,"Transport",533747.1,NA,"Iceland",NA
"IS",1995,"Total",2465118.75,NA,"Iceland",NA
"IS",1996,"Energy",15350.13,NA,"Iceland",NA
"IS",1996,"Metals",412009.2,NA,"Iceland",NA
"IS",1996,"Minerals",75905.64,NA,"Iceland",NA
"IS",1996,"Chemicals",6478.81,NA,"Iceland",NA
"IS",1996,"Paper",0,NA,"Iceland",NA
"IS",1996,"Residual",2010391.34,NA,"Iceland",NA
"IS",1996,"Transport",513650.3,NA,"Iceland",NA
"IS",1996,"Total",2520135.12,NA,"Iceland",NA
"IS",1997,"Energy",11858.97,NA,"Iceland",NA
"IS",1997,"Metals",466744.77,NA,"Iceland",NA
"IS",1997,"Minerals",87751.07,NA,"Iceland",NA
"IS",1997,"Chemicals",6770.02,NA,"Iceland",NA
"IS",1997,"Paper",0,NA,"Iceland",NA
"IS",1997,"Residual",2042499.8,NA,"Iceland",NA
"IS",1997,"Transport",544425.74,NA,"Iceland",NA
"IS",1997,"Total",2615624.63,NA,"Iceland",NA
"IS",1998,"Energy",14835.44,NA,"Iceland",NA
"IS",1998,"Metals",492595.93,NA,"Iceland",NA
"IS",1998,"Minerals",105373.75,NA,"Iceland",NA
"IS",1998,"Chemicals",7008.42,NA,"Iceland",NA
"IS",1998,"Paper",0,NA,"Iceland",NA
"IS",1998,"Residual",2015637.9,NA,"Iceland",NA
"IS",1998,"Transport",551854.78,NA,"Iceland",NA
"IS",1998,"Total",2635451.44,NA,"Iceland",NA
"IS",1999,"Energy",11917.49,NA,"Iceland",NA
"IS",1999,"Metals",638109.02,NA,"Iceland",NA
"IS",1999,"Minerals",116246.25,NA,"Iceland",NA
"IS",1999,"Chemicals",8151.45,NA,"Iceland",NA
"IS",1999,"Paper",0,NA,"Iceland",NA
"IS",1999,"Residual",2066850.54,NA,"Iceland",NA
"IS",1999,"Transport",577009.19,NA,"Iceland",NA
"IS",1999,"Total",2841274.75,NA,"Iceland",NA
"IS",2000,"Energy",10899.57,NA,"Iceland",NA
"IS",2000,"Metals",744546.21,NA,"Iceland",NA
"IS",2000,"Minerals",121561.83,NA,"Iceland",NA
"IS",2000,"Chemicals",7493.21,NA,"Iceland",NA
"IS",2000,"Paper",0,NA,"Iceland",NA
"IS",2000,"Residual",2049484.96,NA,"Iceland",NA
"IS",2000,"Transport",589008.86,NA,"Iceland",NA
"IS",2000,"Total",2933985.78,NA,"Iceland",NA
"IS",2001,"Energy",10212.49,NA,"Iceland",NA
"IS",2001,"Metals",794374.87,NA,"Iceland",NA
"IS",2001,"Minerals",116699.45,NA,"Iceland",NA
"IS",2001,"Chemicals",7191.47,NA,"Iceland",NA
"IS",2001,"Paper",0,NA,"Iceland",NA
"IS",2001,"Residual",1934205.89,NA,"Iceland",NA
"IS",2001,"Transport",595200.73,NA,"Iceland",NA
"IS",2001,"Total",2862684.17,NA,"Iceland",NA
"IS",2002,"Energy",12186.5,NA,"Iceland",NA
"IS",2002,"Metals",838240.58,NA,"Iceland",NA
"IS",2002,"Minerals",83068.68,NA,"Iceland",NA
"IS",2002,"Chemicals",6401.7,NA,"Iceland",NA
"IS",2002,"Paper",0,NA,"Iceland",NA
"IS",2002,"Residual",2047999.07,NA,"Iceland",NA
"IS",2002,"Transport",603737.03,NA,"Iceland",NA
"IS",2002,"Total",2987896.53,NA,"Iceland",NA
"IS",2003,"Energy",11447.65,NA,"Iceland",NA
"IS",2003,"Metals",839596.34,NA,"Iceland",NA
"IS",2003,"Minerals",63583.81,NA,"Iceland",NA
"IS",2003,"Chemicals",6639.6,NA,"Iceland",NA
"IS",2003,"Paper",0,NA,"Iceland",NA
"IS",2003,"Residual",2058422.34,NA,"Iceland",NA
"IS",2003,"Transport",682401.67,NA,"Iceland",NA
"IS",2003,"Total",2979689.74,NA,"Iceland",NA
"IS",2004,"Energy",11170.22,NA,"Iceland",NA
"IS",2004,"Metals",840315.63,NA,"Iceland",NA
"IS",2004,"Minerals",101090.97,NA,"Iceland",NA
"IS",2004,"Chemicals",5393.86,NA,"Iceland",NA
"IS",2004,"Paper",0,NA,"Iceland",NA
"IS",2004,"Residual",2143265.82,NA,"Iceland",NA
"IS",2004,"Transport",718640,NA,"Iceland",NA
"IS",2004,"Total",3101236.5,NA,"Iceland",NA
"IS",2005,"Energy",13882.79,NA,"Iceland",NA
"IS",2005,"Metals",814493.48,NA,"Iceland",NA
"IS",2005,"Minerals",110878.29,NA,"Iceland",NA
"IS",2005,"Chemicals",0,NA,"Iceland",NA
"IS",2005,"Paper",0,NA,"Iceland",NA
"IS",2005,"Residual",2029647.77,NA,"Iceland",NA
"IS",2005,"Transport",747145.48,NA,"Iceland",NA
"IS",2005,"Total",2968902.33,NA,"Iceland",NA
"IS",2006,"Energy",16087.81,NA,"Iceland",NA
"IS",2006,"Metals",914085.44,NA,"Iceland",NA
"IS",2006,"Minerals",122244.09,NA,"Iceland",NA
"IS",2006,"Chemicals",0,NA,"Iceland",NA
"IS",2006,"Paper",0,NA,"Iceland",NA
"IS",2006,"Residual",2094620.29,NA,"Iceland",NA
"IS",2006,"Transport",859815.63,NA,"Iceland",NA
"IS",2006,"Total",3147037.63,NA,"Iceland",NA
"IS",2007,"Energy",33263.18,NA,"Iceland",NA
"IS",2007,"Metals",1109912.45,NA,"Iceland",NA
"IS",2007,"Minerals",127101.65,NA,"Iceland",NA
"IS",2007,"Chemicals",0,NA,"Iceland",NA
